x,y,z,tilt_axis,tilt_angle_deg,reachable,fraction,radial_distance,time_start,time_end
0.275,0.0,0.25,x,10.0,True,1.0,0.25,2025-08-18 11:16:01,2025-08-18 11:16:04
0.275,0.0,0.25,x,-10.0,True,1.0,0.25,2025-08-18 11:16:04,2025-08-18 11:16:07
0.275,0.05,0.25,x,0.0,True,1.0,0.255,2025-08-18 11:16:07,2025-08-18 11:16:10
0.275,0.05,0.25,x,10.0,True,1.0,0.255,2025-08-18 11:16:10,2025-08-18 11:16:13
0.275,0.05,0.25,x,-10.0,True,1.0,0.255,2025-08-18 11:16:13,2025-08-18 11:16:17
0.325,-0.05,0.25,x,0.0,True,1.0,0.25,2025-08-18 11:16:17,2025-08-18 11:16:20
0.325,-0.05,0.25,x,10.0,True,1.0,0.25,2025-08-18 11:16:20,2025-08-18 11:16:23
0.325,-0.05,0.25,x,-10.0,True,1.0,0.25,2025-08-18 11:16:23,2025-08-18 11:16:26
0.325,0.0,0.25,x,0.0,True,1.0,0.245,2025-08-18 11:16:26,2025-08-18 11:16:29
0.325,0.0,0.25,x,10.0,True,1.0,0.245,2025-08-18 11:16:29,2025-08-18 11:16:32
0.325,0.0,0.25,x,-10.0,True,1.0,0.245,2025-08-18 11:16:32,2025-08-18 11:16:35
0.325,0.05,0.25,x,0.0,True,1.0,0.25,2025-08-18 11:16:35,2025-08-18 11:16:38
0.325,0.05,0.25,x,10.0,True,1.0,0.25,2025-08-18 11:16:38,2025-08-18 11:16:41
0.325,0.05,0.25,x,-10.0,True,1.0,0.25,2025-08-18 11:16:41,2025-08-18 11:16:44
0.375,-0.05,0.25,x,0.0,True,1.0,0.255,2025-08-18 11:16:44,2025-08-18 11:16:48
0.375,-0.05,0.25,x,10.0,True,1.0,0.255,2025-08-18 11:16:48,2025-08-18 11:16:51
0.375,-0.05,0.25,x,-10.0,True,1.0,0.255,2025-08-18 11:16:51,2025-08-18 11:16:54
0.375,0.0,0.25,x,0.0,True,1.0,0.25,2025-08-18 11:16:54,2025-08-18 11:16:57
0.375,0.0,0.25,x,10.0,True,1.0,0.25,2025-08-18 11:16:57,2025-08-18 11:17:00
0.375,0.0,0.25,x,-10.0,True,1.0,0.25,2025-08-18 11:17:00,2025-08-18 11:17:03
0.375,0.05,0.25,x,0.0,True,1.0,0.255,2025-08-18 11:17:03,2025-08-18 11:17:06
0.375,0.05,0.25,x,10.0,True,1.0,0.255,2025-08-18 11:17:06,2025-08-18 11:17:09
0.375,0.05,0.25,x,-10.0,True,1.0,0.255,2025-08-18 11:17:09,2025-08-18 11:17:12
